,KEY,DATETIME,ID,NAME,Wind_Speed_24,VMAX,LAT,LON,PER,SHRD,D200,RHLO,SDBT,POT,PC2,SHRD2,SHRG,DIVC,U200,EPSS,ENSS,TPWC,PC1,SDBT2,TBMX,RSST,storm name,landfall date,damage ranke,current damage($ 2020),base damage,landfall state,category,winds(MPH)
11362,IDA-2015,2015-09-18 18:00:00,AL102015,IDA,35.0,30.0,13.4,-37.0,5.0,4.3,79.0,77.0,12.60000019,-98.0,-51.0,8.8,20.3,78.0,2.5,2.7,2.3,62.4,15.0,167.0,-39.7,27.8,,,,,,,,
11363,IDA-2015,2015-09-19 00:00:00,AL102015,IDA,40.0,35.0,13.7,-37.6,10.0,5.9,67.0,76.0,20.0000003,-91.0,1.0,10.6,24.4,52.0,3.6,2.9,2.4,64.3,15.0,268.0,-0.2,27.7,,,,,,,,
11364,IDA-2015,2015-09-19 06:00:00,AL102015,IDA,40.0,35.0,14.1,-38.4,5.0,6.5,31.0,75.0,22.90000034,-89.0,-15.0,13.4,24.5,33.0,7.0,3.0,2.3,64.5,15.0,268.0,-25.7,27.6,,,,,,,,
11365,IDA-2015,2015-09-19 12:00:00,AL102015,IDA,40.0,35.0,14.6,-39.4,0.0,9.4,24.0,73.0,21.80000032,-87.0,63.0,16.0,26.1,33.0,7.7,2.2,2.6,64.4,15.0,293.0,11.5,27.4,,,,,,,,
11366,IDA-2015,2015-09-19 18:00:00,AL102015,IDA,40.0,35.0,15.1,-40.6,0.0,9.3,47.0,72.0,19.70000029,-85.0,100.0,15.5,24.7,54.0,7.1,2.6,2.4,62.8,15.0,269.0,14.8,27.4,,,,,,,,
11367,IDA-2015,2015-09-20 00:00:00,AL102015,IDA,40.0,40.0,15.6,-41.9,5.0,10.9,69.0,72.0,12.30000018,-81.0,150.0,13.4,24.6,63.0,3.7,2.5,2.4,62.0,15.0,236.0,14.0,27.4,,,,,,,,
11368,IDA-2015,2015-09-20 06:00:00,AL102015,IDA,45.0,40.0,16.2,-43.1,5.0,12.1,64.0,70.0,23.80000035,-83.0,138.0,13.5,24.7,60.0,3.7,2.2,2.5,61.5,15.0,282.0,15.1,27.4,,,,,,,,
11369,IDA-2015,2015-09-20 12:00:00,AL102015,IDA,45.0,40.0,16.9,-44.4,0.0,16.8,33.0,69.0,16.80000025,-85.0,160.0,14.6,24.0,37.0,3.8,2.1,2.6,62.5,15.0,286.0,17.3,27.6,,,,,,,,
11370,IDA-2015,2015-09-20 18:00:00,AL102015,IDA,45.0,40.0,17.8,-45.6,0.0,13.5,57.0,69.0,10.50000016,-87.0,189.0,12.0,21.9,51.0,3.6,2.3,2.6,62.7,15.0,199.0,16.8,27.8,,,,,,,,
11371,IDA-2015,2015-09-21 00:00:00,AL102015,IDA,40.0,40.0,18.8,-46.5,0.0,10.4,43.0,71.0,32.80000049,-92.0,25.0,9.3,20.3,55.0,1.4,2.9,2.5,62.1,15.0,347.0,-48.0,28.0,,,,,,,,
11372,IDA-2015,2015-09-21 06:00:00,AL102015,IDA,40.0,45.0,19.7,-47.3,5.0,4.9,46.0,71.0,22.70000034,-96.0,-27.0,7.9,18.8,48.0,2.9,2.9,2.5,61.5,15.0,349.0,-48.1,28.4,,,,,,,,
11373,IDA-2015,2015-09-21 12:00:00,AL102015,IDA,40.0,45.0,20.5,-48.1,5.0,6.4,56.0,72.0,24.50000037,-101.0,-27.0,8.2,18.7,58.0,3.8,2.9,2.6,63.1,15.0,349.0,-52.8,28.7,,,,,,,,
11374,IDA-2015,2015-09-21 18:00:00,AL102015,IDA,40.0,45.0,20.9,-48.7,0.0,9.4,73.0,71.0,18.30000027,-102.0,51.0,8.4,17.9,66.0,6.7,3.0,2.6,61.5,15.0,275.0,-11.7,28.9,,,,,,,,
11375,IDA-2015,2015-09-22 00:00:00,AL102015,IDA,35.0,40.0,21.3,-48.9,-5.0,2.6,43.0,72.0,25.00000037,-108.0,55.0,7.2,17.3,45.0,5.3,3.4,2.5,60.6,15.0,305.0,-30.2,29.0,,,,,,,,
11376,IDA-2015,2015-09-22 06:00:00,AL102015,IDA,35.0,40.0,21.4,-48.5,-5.0,8.8,38.0,74.0,23.90000036,-111.0,54.0,15.2,24.6,27.0,12.2,2.9,2.5,60.3,15.0,313.0,-19.1,29.0,,,,,,,,
11377,IDA-2015,2015-09-22 12:00:00,AL102015,IDA,35.0,40.0,21.4,-47.9,0.0,19.5,49.0,73.0,18.40000027,-111.0,115.0,21.1,34.4,16.0,13.9,2.3,2.7,58.4,15.0,301.0,13.8,28.9,,,,,,,,
11378,IDA-2015,2015-09-22 18:00:00,AL102015,IDA,35.0,40.0,21.1,-47.4,0.0,22.9,38.0,71.0,22.60000034,-110.0,83.0,21.5,32.6,13.0,17.0,1.8,2.8,57.8,15.0,346.0,3.3,28.7,,,,,,,,
11379,IDA-2015,2015-09-23 00:00:00,AL102015,IDA,35.0,35.0,20.9,-47.2,-5.0,28.0,-6.0,70.0,20.80000031,-113.0,85.0,22.5,31.2,2.0,17.6,1.9,2.9,57.0,15.0,344.0,5.1,28.6,,,,,,,,
11380,IDA-2015,2015-09-23 06:00:00,AL102015,IDA,30.0,35.0,20.6,-47.2,-5.0,30.9,-12.0,69.0,23.00000034,-113.0,94.0,26.4,35.9,-13.0,19.4,1.8,2.8,57.2,15.0,330.0,4.1,28.5,,,,,,,,
11381,IDA-2015,2015-09-23 12:00:00,AL102015,IDA,30.0,35.0,20.3,-47.2,0.0,26.4,14.0,68.0,12.50000019,-113.0,167.0,23.8,34.5,11.0,16.0,1.5,2.8,53.7,15.0,251.0,8.1,28.5,,,,,,,,
11382,IDA-2015,2015-09-23 18:00:00,AL102015,IDA,30.0,35.0,19.9,-46.9,0.0,16.8,10.0,66.0,22.60000034,-107.0,150.0,19.4,27.6,12.0,15.7,1.7,2.7,53.6,15.0,332.0,13.9,28.3,,,,,,,,
11383,IDA-2015,2015-09-24 00:00:00,AL102015,IDA,30.0,35.0,19.7,-46.4,0.0,19.6,1.0,67.0,23.00000034,-104.0,156.0,18.3,26.6,10.0,14.9,1.9,2.6,52.9,15.0,352.0,15.9,28.1,,,,,,,,
11384,IDA-2015,2015-09-24 06:00:00,AL102015,IDA,30.0,30.0,19.7,-45.7,-5.0,22.7,10.0,67.0,17.10000025,-107.0,175.0,21.1,30.0,15.0,17.7,2.0,2.6,50.9,15.0,299.0,17.9,28.0,,,,,,,,
11385,IDA-2015,2015-09-24 12:00:00,AL102015,IDA,30.0,30.0,20.0,-45.2,-5.0,24.5,11.0,67.0,16.20000024,-104.0,185.0,20.9,29.5,7.0,15.9,1.4,2.8,49.5,15.0,241.0,18.0,27.9,,,,,,,,
11386,IDA-2015,2015-09-24 18:00:00,AL102015,IDA,30.0,30.0,20.5,-45.0,0.0,22.3,20.0,66.0,11.50000017,-107.0,197.0,18.0,24.4,29.0,15.6,1.2,2.8,49.5,15.0,218.0,14.4,28.0,,,,,,,,
11387,IDA-2015,2015-09-25 00:00:00,AL102015,IDA,30.0,30.0,21.0,-45.0,0.0,23.7,20.0,66.0,15.70000023,-108.0,189.0,17.3,22.3,13.0,13.9,1.6,2.7,51.6,15.0,217.0,16.8,28.1,,,,,,,,
11388,IDA-2015,2015-09-25 06:00:00,AL102015,IDA,30.0,30.0,21.4,-45.0,0.0,22.7,0.0,66.0,25.20000038,-111.0,130.0,17.7,21.6,-18.0,15.0,1.7,2.7,51.9,15.0,252.0,-16.0,28.2,,,,,,,,
11389,IDA-2015,2015-09-25 12:00:00,AL102015,IDA,30.0,30.0,21.8,-45.1,0.0,19.7,0.0,65.0,11.90000018,-114.0,210.0,14.4,18.6,-11.0,10.7,1.0,2.7,53.6,15.0,225.0,17.8,28.4,,,,,,,,
11390,IDA-2015,2015-09-25 18:00:00,AL102015,IDA,30.0,30.0,22.2,-45.2,0.0,19.4,1.0,65.0,11.00000016,-115.0,214.0,13.6,18.0,0.0,10.7,1.5,2.6,52.8,15.0,222.0,19.2,28.5,,,,,,,,
11391,IDA-2015,2015-09-26 00:00:00,AL102015,IDA,30.0,30.0,22.6,-45.5,0.0,21.6,-2.0,65.0,29.00000043,-96.0,157.0,14.4,19.6,-4.0,9.7,1.6,2.6,53.4,15.0,330.0,18.3,27.5,,,,,,,,
11392,IDA-2015,2015-09-26 06:00:00,AL102015,IDA,25.0,30.0,23.1,-45.8,0.0,20.1,-10.0,66.0,27.60000041,-100.0,162.0,14.3,19.9,0.0,10.8,1.8,2.5,53.6,15.0,339.0,17.8,27.6,,,,,,,,
11393,IDA-2015,2015-09-26 12:00:00,AL102015,IDA,,30.0,23.6,-46.2,0.0,19.3,-7.0,64.0,20.60000031,-104.0,190.0,12.9,16.5,1.0,9.1,1.0,2.8,51.7,15.0,311.0,17.3,27.8,,,,,,,,
11394,IDA-2015,2015-09-26 18:00:00,AL102015,IDA,,30.0,24.0,-46.7,0.0,19.0,0.0,61.0,13.500000199999997,-104.0,211.0,13.2,17.8,8.0,9.9,1.7,2.7,53.6,15.0,233.0,18.3,27.9,,,,,,,,
11395,IDA-2015,2015-09-27 00:00:00,AL102015,IDA,,30.0,24.3,-47.2,0.0,18.8,-4.0,60.0,34.60000052,-106.0,83.0,13.1,20.6,-7.0,9.9,1.6,2.7,53.8,15.0,357.0,-29.2,28.0,,,,,,,,
11396,IDA-2015,2015-09-27 06:00:00,AL102015,IDA,,25.0,24.5,-47.7,-5.0,15.2,0.0,61.0,15.80000024,-115.0,187.0,10.9,17.7,0.0,10.6,1.7,2.8,53.9,15.0,219.0,14.1,28.1,,,,,,,,
11397,JOAQ-2015,2015-09-28 00:00:00,AL112015,JOAQ,35.0,30.0,27.4,-69.0,,13.9,0.0,76.0,22.20000033,-129.0,72.0,25.9,30.0,17.0,7.8,3.5,2.7,59.5,15.0,337.0,-13.5,29.6,,,,,,,,
11398,JOAQ-2015,2015-09-28 06:00:00,AL112015,JOAQ,35.0,30.0,27.6,-69.3,,25.8,15.0,76.0,27.50000041,-129.0,106.0,27.7,28.9,54.0,6.9,3.3,2.5,58.2,15.0,277.0,14.2,29.6,,,,,,,,
11399,JOAQ-2015,2015-09-28 12:00:00,AL112015,JOAQ,45.0,30.0,27.7,-69.7,0.0,25.1,23.0,75.0,21.90000033,-129.0,156.0,23.9,27.1,65.0,5.3,3.3,2.5,57.6,15.0,324.0,18.1,29.6,,,,,,,,
11400,JOAQ-2015,2015-09-28 18:00:00,AL112015,JOAQ,55.0,30.0,27.4,-70.0,0.0,21.2,13.0,74.0,21.30000032,-128.0,141.0,25.5,27.3,18.0,7.7,3.3,2.4,59.2,15.0,332.0,15.0,29.7,,,,,,,,
11401,JOAQ-2015,2015-09-29 00:00:00,AL112015,JOAQ,60.0,35.0,26.9,-70.1,5.0,19.8,1.0,72.0,32.40000048,-123.0,52.0,24.5,26.8,23.0,1.1,3.2,2.5,59.2,15.0,354.0,-27.4,29.8,,,,,,,,
11402,JOAQ-2015,2015-09-29 06:00:00,AL112015,JOAQ,65.0,35.0,26.5,-70.3,5.0,21.2,0.0,72.0,29.20000044,-124.0,28.0,23.6,27.1,-1.0,-0.3,3.5,2.4,59.7,15.0,364.0,-32.8,29.9,,,,,,,,
11403,JOAQ-2015,2015-09-29 12:00:00,AL112015,JOAQ,70.0,45.0,26.2,-70.5,10.0,23.7,20.0,70.0,29.10000043,-114.0,3.0,24.9,29.6,48.0,-2.3,3.4,2.5,60.8,15.0,359.0,-40.1,29.9,,,,,,,,
11404,JOAQ-2015,2015-09-29 18:00:00,AL112015,JOAQ,80.0,55.0,26.0,-70.8,20.0,18.4,0.0,70.0,23.00000034,-102.0,-68.0,22.4,29.5,-10.0,-4.1,3.6,2.6,61.4,15.0,345.0,-74.3,29.9,,,,,,,,
11405,JOAQ-2015,2015-09-30 00:00:00,AL112015,JOAQ,100.0,60.0,25.8,-71.3,15.0,16.6,-11.0,71.0,13.200000199999998,-98.0,-125.0,23.1,30.5,-26.0,-4.6,3.9,2.5,65.3,15.0,298.0,-79.9,30.0,,,,,,,,
11406,JOAQ-2015,2015-09-30 06:00:00,AL112015,JOAQ,110.0,65.0,25.4,-71.8,10.0,15.6,-4.0,69.0,10.80000016,-93.0,-120.0,21.3,29.0,-4.0,-4.2,3.8,2.3,67.4,15.0,135.0,-72.3,30.0,,,,,,,,
11407,JOAQ-2015,2015-09-30 12:00:00,AL112015,JOAQ,115.0,70.0,24.9,-72.2,10.0,17.0,19.0,69.0,12.20000018,-85.0,-129.0,22.0,30.6,35.0,-2.4,4.2,2.2,67.7,15.0,256.0,-75.3,29.9,,,,,,,,
11408,JOAQ-2015,2015-09-30 18:00:00,AL112015,JOAQ,115.0,80.0,24.4,-72.5,15.0,20.7,37.0,69.0,3.400000051,-72.0,-149.0,23.1,31.0,55.0,-2.1,4.7,2.4,65.1,15.0,111.0,-78.3,29.9,,,,,,,,
11409,JOAQ-2015,2015-10-01 00:00:00,AL112015,JOAQ,120.0,100.0,23.9,-72.9,30.0,19.8,13.0,69.0,6.900000102999999,-50.0,-155.0,22.5,32.1,30.0,-2.7,4.9,2.2,66.2,15.0,131.0,-74.2,29.8,,,,,,,,
11410,JOAQ-2015,2015-10-01 06:00:00,AL112015,JOAQ,120.0,110.0,23.5,-73.3,30.0,15.7,30.0,68.0,5.500000082000001,-40.0,-187.0,20.5,29.8,44.0,-0.6,4.6,2.1,65.0,15.0,149.0,-77.8,29.7,,,,,,,,
11411,JOAQ-2015,2015-10-01 12:00:00,AL112015,JOAQ,115.0,115.0,23.1,-73.7,15.0,17.6,43.0,67.0,2.8000000419999997,-36.0,-190.0,20.7,31.6,57.0,-1.0,4.3,2.3,68.1,15.0,81.0,-75.6,29.7,,,,,,,,
11412,JOAQ-2015,2015-10-01 18:00:00,AL112015,JOAQ,110.0,115.0,23.0,-74.2,5.0,14.3,30.0,68.0,5.300000079,-36.0,-178.0,18.1,32.1,31.0,0.7,4.7,2.6,66.6,15.0,93.0,-67.6,29.8,,,,,,,,
11413,JOAQ-2015,2015-10-02 00:00:00,AL112015,JOAQ,115.0,120.0,22.9,-74.4,5.0,9.9,27.0,66.0,3.500000052,-30.0,-187.0,13.5,30.5,23.0,4.0,4.9,2.4,66.4,15.0,57.0,-68.8,29.8,,,,,,,,
11414,JOAQ-2015,2015-10-02 06:00:00,AL112015,JOAQ,120.0,120.0,23.0,-74.7,5.0,8.2,31.0,64.0,3.500000052,-31.0,-191.0,10.9,22.8,44.0,4.7,4.5,2.4,67.1,15.0,64.0,-75.0,29.8,,,,,,,,
11415,JOAQ-2015,2015-10-02 12:00:00,AL112015,JOAQ,135.0,115.0,23.4,-74.8,-5.0,6.7,56.0,68.0,3.700000055,-40.0,-168.0,11.9,26.5,56.0,4.4,4.3,2.4,66.1,15.0,71.0,-65.8,29.9,,,,,,,,
11416,JOAQ-2015,2015-10-02 18:00:00,AL112015,JOAQ,130.0,110.0,23.8,-74.7,-10.0,9.6,48.0,69.0,4.600000069,-41.0,-161.0,9.7,24.3,24.0,7.8,5.0,2.7,68.6,15.0,69.0,-71.8,29.9,,,,,,,,
11417,JOAQ-2015,2015-10-03 00:00:00,AL112015,JOAQ,115.0,115.0,24.3,-74.3,0.0,10.3,41.0,71.0,4.200000063,-38.0,-181.0,12.2,18.9,21.0,10.7,4.3,2.5,66.7,15.0,100.0,-76.1,29.8,,,,,,,,
11418,JOAQ-2015,2015-10-03 06:00:00,AL112015,JOAQ,105.0,120.0,24.8,-73.6,10.0,20.8,68.0,71.0,7.500000112,-36.0,,19.6,25.1,90.0,16.7,3.5,2.6,65.6,,137.0,-67.6,29.9,,,,,,,,
11419,JOAQ-2015,2015-10-03 12:00:00,AL112015,JOAQ,95.0,135.0,25.4,-72.6,20.0,25.5,65.0,73.0,,-24.0,,29.8,36.6,58.0,22.6,3.4,2.9,67.4,,,,29.9,,,,,,,,
11420,JOAQ-2015,2015-10-03 18:00:00,AL112015,JOAQ,85.0,130.0,26.3,-71.0,10.0,25.6,90.0,76.0,6.000000088999999,-19.0,-129.0,25.9,31.4,62.0,23.8,3.7,3.0,69.1,15.0,130.0,-66.7,29.5,,,,,,,,
11421,JOAQ-2015,2015-10-04 00:00:00,AL112015,JOAQ,75.0,115.0,27.4,-69.5,-20.0,16.1,51.0,78.0,17.10000025,-27.0,-90.0,20.0,26.4,21.0,24.3,3.4,3.0,66.7,15.0,227.0,-67.0,29.0,,,,,,,,
11422,JOAQ-2015,2015-10-04 06:00:00,AL112015,JOAQ,75.0,105.0,28.9,-68.3,-25.0,27.9,34.0,76.0,23.90000036,-26.0,-40.0,26.7,36.2,26.0,26.6,3.0,3.0,65.3,15.0,275.0,-53.4,28.5,,,,,,,,
11423,JOAQ-2015,2015-10-04 12:00:00,AL112015,JOAQ,75.0,95.0,30.4,-67.2,-20.0,24.4,27.0,76.0,21.70000032,-23.0,-35.0,23.8,33.2,3.0,22.8,1.6,3.5,67.5,15.0,252.0,-65.9,28.0,,,,,,,,
11424,JOAQ-2015,2015-10-04 18:00:00,AL112015,JOAQ,75.0,85.0,31.6,-66.5,-20.0,9.6,59.0,78.0,10.20000015,-20.0,-61.0,17.1,23.0,50.0,17.7,1.4,3.6,67.1,15.0,202.0,-66.5,27.6,,,,,,,,
11425,JOAQ-2015,2015-10-05 00:00:00,AL112015,JOAQ,75.0,75.0,32.6,-66.0,-20.0,14.3,56.0,76.0,14.00000021,-21.0,-13.0,19.3,23.1,56.0,17.1,0.5,3.7,67.4,15.0,170.0,-25.5,27.3,,,,,,,,
11426,JOAQ-2015,2015-10-05 06:00:00,AL112015,JOAQ,75.0,75.0,33.6,-65.6,-10.0,15.7,41.0,71.0,13.300000199999998,-16.0,-42.0,18.5,22.4,50.0,16.0,0.1,5.1,67.8,15.0,180.0,-61.7,27.0,,,,,,,,
11427,JOAQ-2015,2015-10-05 12:00:00,AL112015,JOAQ,70.0,75.0,34.4,-65.2,0.0,11.8,30.0,70.0,17.30000026,-12.0,-35.0,16.0,22.7,44.0,15.5,0.0,6.4,64.9,15.0,210.0,-62.9,26.8,,,,,,,,
11428,JOAQ-2015,2015-10-05 18:00:00,AL112015,JOAQ,70.0,75.0,35.3,-64.5,0.0,7.5,20.0,68.0,13.100000199999998,-12.0,-27.0,14.3,23.4,11.0,16.8,0.0,7.3,67.4,15.0,165.0,-51.0,26.8,,,,,,,,
11429,JOAQ-2015,2015-10-06 00:00:00,AL112015,JOAQ,70.0,75.0,36.2,-63.6,0.0,14.2,14.0,70.0,16.20000024,-12.0,-19.0,20.4,27.4,5.0,19.7,0.0,7.0,68.3,15.0,144.0,-36.0,26.7,,,,,,,,
11430,JOAQ-2015,2015-10-06 06:00:00,AL112015,JOAQ,65.0,75.0,37.0,-62.3,0.0,15.2,39.0,70.0,12.80000019,-16.0,-29.0,21.2,30.6,29.0,26.4,0.0,7.0,68.7,15.0,127.0,-33.8,26.8,,,,,,,,
11431,JOAQ-2015,2015-10-06 12:00:00,AL112015,JOAQ,60.0,70.0,37.9,-60.4,-5.0,17.7,45.0,71.0,15.30000023,-23.0,-31.0,24.8,34.0,50.0,30.9,0.0,8.1,66.6,15.0,168.0,-35.0,26.8,,,,,,,,
11432,JOAQ-2015,2015-10-06 18:00:00,AL112015,JOAQ,60.0,70.0,38.8,-58.0,-5.0,19.8,32.0,70.0,7.9000001179999995,-24.0,-62.0,28.5,39.2,27.0,35.5,0.0,8.4,66.2,15.0,124.0,-55.4,26.8,,,,,,,,
11433,JOAQ-2015,2015-10-07 00:00:00,AL112015,JOAQ,,70.0,39.6,-54.9,0.0,21.3,75.0,67.0,19.20000029,-19.0,2.0,32.2,49.1,77.0,38.8,0.0,9.5,62.6,15.0,178.0,-25.1,26.4,,,,,,,,
11434,JOAQ-2015,2015-10-07 06:00:00,AL112015,JOAQ,,65.0,40.3,-51.5,-5.0,30.1,69.0,66.0,20.70000031,-4.0,35.0,39.6,54.7,62.0,49.3,0.0,10.6,59.4,15.0,236.0,7.1,25.0,,,,,,,,
11435,JOAQ-2015,2015-10-07 12:00:00,AL112015,JOAQ,,60.0,41.0,-47.5,-10.0,38.7,32.0,67.0,22.30000033,36.0,82.0,45.8,61.1,24.0,56.3,0.0,13.0,57.1,15.0,247.0,-2.2,22.0,,,,,,,,
11436,JOAQ-2015,2015-10-07 18:00:00,AL112015,JOAQ,,60.0,41.5,-43.3,-5.0,33.2,46.0,63.0,16.30000024,35.0,120.0,45.5,65.1,46.0,59.9,0.0,14.7,53.2,15.0,260.0,14.9,22.1,,,,,,,,
11437,KATE-2015,2015-11-08 18:00:00,AL122015,KATE,45.0,30.0,22.2,-71.5,,3.4,-6.0,66.0,25.10000037,-115.0,106.0,8.1,14.0,17.0,-3.7,4.7,2.6,52.8,15.0,259.0,-15.9,28.8,,,,,,,,
11438,KATE-2015,2015-11-09 00:00:00,AL122015,KATE,50.0,30.0,22.8,-72.6,,8.0,-17.0,66.0,25.80000038,-113.0,132.0,8.5,14.5,10.0,-2.7,4.8,2.4,54.3,15.0,285.0,4.8,28.7,,,,,,,,
11439,KATE-2015,2015-11-09 06:00:00,AL122015,KATE,55.0,35.0,23.4,-73.7,5.0,5.0,-2.0,66.0,28.40000042,-107.0,48.0,12.3,19.8,-13.0,-1.1,4.3,2.4,55.3,15.0,331.0,-34.3,28.5,,,,,,,,
11440,KATE-2015,2015-11-09 12:00:00,AL122015,KATE,60.0,40.0,24.1,-74.8,10.0,2.0,18.0,66.0,18.20000027,-100.0,39.0,14.9,22.7,23.0,-0.1,3.7,2.5,56.2,15.0,292.0,-63.5,28.3,,,,,,,,
11441,KATE-2015,2015-11-09 18:00:00,AL122015,KATE,60.0,45.0,25.0,-75.7,10.0,2.9,60.0,67.0,26.30000039,-88.0,61.0,10.2,18.6,59.0,0.5,4.3,2.6,56.9,15.0,292.0,-45.7,28.1,,,,,,,,
11442,KATE-2015,2015-11-10 00:00:00,AL122015,KATE,65.0,50.0,26.4,-76.2,10.0,8.4,63.0,68.0,24.80000037,-78.0,49.0,11.1,20.2,83.0,6.7,3.5,2.8,59.4,15.0,299.0,-30.4,27.7,,,,,,,,
11443,KATE-2015,2015-11-10 06:00:00,AL122015,KATE,70.0,55.0,28.0,-76.2,10.0,14.7,63.0,68.0,18.60000028,-67.0,33.0,16.9,25.4,67.0,15.2,2.0,3.1,56.6,15.0,287.0,-62.4,27.2,,,,,,,,
11444,KATE-2015,2015-11-10 12:00:00,AL122015,KATE,75.0,60.0,29.5,-75.4,10.0,15.5,57.0,67.0,16.50000025,-43.0,10.0,18.0,26.3,56.0,21.5,0.9,3.4,54.8,15.0,284.0,-67.7,26.5,,,,,,,,
11445,KATE-2015,2015-11-10 18:00:00,AL122015,KATE,65.0,60.0,31.2,-74.0,5.0,21.9,75.0,66.0,15.30000023,-27.0,-8.0,22.2,30.5,71.0,29.6,0.3,4.1,55.4,15.0,263.0,-67.0,26.0,,,,,,,,
11446,KATE-2015,2015-11-11 00:00:00,AL122015,KATE,,65.0,33.1,-71.3,5.0,24.6,87.0,65.0,14.20000021,-7.0,-36.0,28.9,42.3,104.0,41.4,0.0,5.7,53.7,15.0,250.0,-66.9,24.9,,,,,,,,
11447,KATE-2015,2015-11-11 06:00:00,AL122015,KATE,,70.0,35.2,-67.6,10.0,27.7,124.0,69.0,16.30000024,-13.0,-44.0,40.0,53.6,112.0,58.1,0.0,7.5,52.1,15.0,260.0,-70.8,25.2,,,,,,,,
11448,KATE-2015,2015-11-11 12:00:00,AL122015,KATE,,75.0,36.2,-62.5,10.0,33.0,156.0,74.0,13.00000019,-1.0,-25.0,48.9,67.4,142.0,61.9,0.0,7.9,51.5,15.0,249.0,-42.4,24.3,,,,,,,,
11449,KATE-2015,2015-11-11 18:00:00,AL122015,KATE,,65.0,37.6,-58.2,-5.0,39.9,136.0,74.0,21.20000032,-27.0,71.0,53.9,74.0,119.0,65.3,0.0,10.0,45.6,15.0,279.0,-12.8,24.6,,,,,,,,
11450,ALEX-2016,2016-01-12 18:00:00,AL012016,ALEX,45.0,50.0,25.1,-35.9,,39.3,-5.0,72.0,16.70000025,-37.0,105.0,40.3,46.4,4.0,35.9,1.0,6.6,38.6,15.0,238.0,-9.6,23.4,,,,,,,,
11451,ALEX-2016,2016-01-13 00:00:00,AL012016,ALEX,55.0,50.0,25.4,-34.7,,29.9,7.0,73.0,11.90000018,-37.0,114.0,36.1,44.1,9.0,34.3,1.2,6.5,40.5,15.0,200.0,5.6,23.2,,,,,,,,
11452,ALEX-2016,2016-01-13 06:00:00,AL012016,ALEX,65.0,45.0,25.6,-33.6,-5.0,27.1,17.0,73.0,14.60000022,-41.0,105.0,35.6,41.6,35.0,35.6,1.6,6.4,41.1,0.0,172.0,-2.4,23.0,,,,,,,,
11453,ALEX-2016,2016-01-13 12:00:00,AL012016,ALEX,75.0,45.0,26.0,-32.5,-5.0,25.7,-10.0,72.0,16.50000025,-36.0,85.0,34.0,39.3,-20.0,32.5,1.2,6.4,42.2,0.0,176.0,-28.8,22.6,,,,,,,,
11454,ALEX-2016,2016-01-13 18:00:00,AL012016,ALEX,75.0,45.0,26.7,-31.4,0.0,22.4,9.0,70.0,14.40000021,-33.0,55.0,29.1,35.4,16.0,28.1,1.2,6.3,42.5,0.0,189.0,-5.6,22.3,,,,,,,,
11455,ALEX-2016,2016-01-14 00:00:00,AL012016,ALEX,70.0,55.0,27.9,-30.4,10.0,15.6,29.0,69.0,15.80000024,-17.0,54.0,24.9,33.1,36.0,23.7,0.9,6.5,43.5,0.0,204.0,-1.1,21.8,,,,,,,,
11456,ALEX-2016,2016-01-14 06:00:00,AL012016,ALEX,65.0,65.0,29.3,-29.6,20.0,24.7,38.0,71.0,12.30000018,6.0,22.0,29.4,33.5,27.0,23.2,0.6,6.3,44.0,0.0,190.0,-22.0,21.1,,,,,,,,
11457,ALEX-2016,2016-01-14 12:00:00,AL012016,ALEX,55.0,75.0,30.8,-28.7,20.0,22.1,38.0,71.0,13.400000199999997,24.0,27.0,26.2,32.7,20.0,19.9,0.1,6.4,44.0,0.0,199.0,8.8,20.5,,,,,,,,
11458,ALEX-2016,2016-01-14 18:00:00,AL012016,ALEX,,75.0,32.5,-28.0,10.0,7.4,26.0,71.0,15.10000023,30.0,-2.0,17.6,29.7,24.0,20.2,0.0,7.5,44.6,0.0,170.0,-26.3,19.9,,,,,,,,
11459,ALEX-2016,2016-01-15 00:00:00,AL012016,ALEX,,70.0,33.9,-27.6,-5.0,17.1,24.0,70.0,20.1000003,37.0,51.0,24.7,36.6,19.0,23.2,0.0,8.4,44.2,0.0,202.0,-5.8,19.0,,,,,,,,
11460,ALEX-2016,2016-01-15 06:00:00,AL012016,ALEX,,65.0,35.4,-27.2,-10.0,15.3,42.0,73.0,14.60000022,49.0,47.0,26.0,36.4,45.0,24.1,0.0,9.2,42.9,0.0,193.0,-29.0,17.9,,,,,,,,
11461,ALEX-2016,2016-01-15 12:00:00,AL012016,ALEX,,55.0,38.0,-27.0,-15.0,11.9,114.0,71.0,17.20000026,48.0,23.0,17.8,33.1,132.0,12.9,0.0,12.2,40.2,0.0,206.0,-29.5,16.1,,,,,,,,
11462,BONN-2016,2016-05-27 18:00:00,AL022016,BONN,40.0,30.0,28.3,-74.4,,21.9,-2.0,64.0,19.60000029,-64.0,31.0,11.7,17.6,1.0,1.9,0.8,4.6,48.9,15.0,224.0,-56.3,25.2,,,,,,,,
11463,BONN-2016,2016-05-28 00:00:00,AL022016,BONN,40.0,30.0,28.8,-75.5,,18.7,3.0,62.0,21.60000032,-64.0,89.0,14.1,18.3,-29.0,4.9,1.1,4.4,49.2,15.0,217.0,-19.1,25.2,,,,,,,,
